Power Units_Bus Number,MW_12160,MVAr_12160,MW_12161,MVAr_12161,MW_12162,MVAr_12162,MW_12163,MVAr_12163,MW_12164,MVAr_12164,MW_12165,MVAr_12165,MW_12214,MVAr_12214,MW_12215,MVAr_12215,MW_12362,MVAr_12362,MW_12363,MVAr_12363,MW_12422,MVAr_12422,MW_12423,MVAr_12423,MW_12424,MVAr_12424,MW_12425,MVAr_12425,MW_12426,MVAr_12426,MW_123400,MVAr_123400,MW_211200,MVAr_211200,MW_211402,MVAr_211402,MW_211406,MVAr_211406
2024-11-21 21:00:00,2.10,-0.40,5.86,-0.02,5.86,-0.02,2.10,-0.40,4.26,0.16,4.26,0.16,8.91,-0.40,11.62,-0.56,6.25,-1.73,5.10,-0.50,6.85,0.24,2.66,0.22,4.54,0.23,5.44,-0.62,6.32,0.05,4.81,0.00,4.38,-0.73,42.38,-7.15,42.38,-7.15
2024-11-21 21:30:00,1.82,-0.36,5.61,-0.02,5.61,-0.02,1.82,-0.36,4.04,0.14,4.04,0.14,8.78,-0.40,11.11,-0.68,6.22,-1.73,4.87,-0.60,6.66,0.24,2.57,0.22,4.39,0.23,5.28,-0.66,6.04,-0.20,4.68,0.00,3.16,-0.65,39.75,-7.67,39.75,-7.67
2024-11-21 22:00:00,1.76,-0.36,5.35,-0.06,5.35,-0.06,1.76,-0.36,3.80,0.14,3.80,0.14,8.49,-0.44,10.52,-0.68,5.76,-1.80,4.42,-0.71,6.38,0.24,2.45,0.22,4.12,0.23,5.18,-0.63,5.81,-0.23,4.41,0.00,5.55,-0.24,39.06,-8.02,39.06,-8.02
2024-11-21 22:30:00,1.73,-0.38,4.96,-0.24,4.96,-0.24,1.73,-0.38,3.64,0.14,3.64,0.14,8.18,-0.53,9.97,-0.66,5.34,-1.87,4.07,-0.82,6.08,-0.22,2.18,0.22,3.93,0.23,4.94,-0.63,5.58,-0.23,4.21,0.00,3.61,-0.83,35.97,-8.88,35.97,-8.88
2024-11-21 23:00:00,1.71,-0.28,4.50,-0.32,4.50,-0.32,1.71,-0.28,3.45,0.12,3.45,0.12,7.84,-0.50,9.14,-0.77,4.96,-1.92,3.65,-1.02,5.87,-0.22,2.05,0.22,3.79,0.23,4.75,-0.65,5.25,-0.29,3.84,0.00,5.34,-0.59,34.84,-9.28,34.84,-9.28
2024-11-21 23:30:00,1.66,-0.42,4.19,-0.34,4.19,-0.34,1.66,-0.42,3.24,0.11,3.24,0.11,7.44,-0.56,8.59,-0.79,4.49,-1.97,3.26,-1.06,5.70,-0.22,1.89,0.22,3.55,0.00,4.75,-0.65,5.03,-0.25,3.58,0.00,3.50,-0.75,31.99,-9.67,31.99,-9.67
2024-11-22 00:00:00,1.56,-0.47,4.08,-0.30,4.08,-0.30,1.56,-0.47,3.09,-0.08,3.09,-0.08,7.13,-0.56,7.95,-0.85,4.08,-1.99,2.96,-1.06,5.55,-0.22,1.83,0.22,3.29,0.00,4.44,-0.72,4.81,-0.25,3.58,0.00,4.48,-0.70,31.29,-9.67,31.29,-9.67
2024-11-22 00:30:00,1.50,-0.42,3.88,-0.33,3.88,-0.33,1.50,-0.42,3.02,0.11,3.02,0.11,6.84,-0.58,7.64,-0.84,3.67,-2.05,2.79,-1.06,5.41,-0.16,1.83,0.22,3.15,0.00,4.21,-0.72,4.70,-0.25,3.46,0.00,4.81,-0.21,30.79,-9.28,30.79,-9.28
2024-11-22 01:00:00,1.35,-0.18,3.92,-0.29,3.92,-0.29,1.35,-0.18,3.04,0.12,3.04,0.12,6.67,-0.51,7.42,-0.81,3.57,-2.05,2.69,-1.10,5.41,-0.22,1.76,0.25,3.15,0.00,4.26,-0.74,4.54,-0.25,3.46,0.00,3.40,-0.64,30.69,-9.32,30.69,-9.32
2024-11-22 01:30:00,1.46,-0.10,3.90,-0.26,3.90,-0.26,1.46,-0.10,3.22,0.12,3.22,0.12,6.67,-0.49,7.37,-0.78,3.59,-2.05,2.72,-1.08,5.50,-0.22,1.63,0.00,3.43,0.00,4.72,-0.64,4.50,-0.25,3.68,0.00,3.24,-0.63,30.30,-9.49,30.30,-9.49
2024-11-22 02:00:00,1.52,-0.10,3.79,-0.34,3.79,-0.34,1.52,-0.10,3.16,0.12,3.16,0.12,6.55,-0.52,7.14,-0.83,3.54,-2.07,2.69,-1.08,5.50,-0.22,1.59,0.00,3.41,0.00,4.68,-0.64,4.54,-0.23,3.68,0.00,2.96,-0.74,29.50,-9.97,29.50,-9.97
2024-11-22 02:30:00,1.48,-0.28,3.76,-0.28,3.76,-0.28,1.48,-0.28,3.11,0.12,3.11,0.12,6.36,-0.57,6.90,-0.89,3.52,-2.07,2.69,-1.08,5.42,-0.22,1.55,0.00,3.24,0.00,4.56,-0.71,4.54,-0.23,3.48,0.00,3.62,-0.63,29.89,-9.69,29.89,-9.69
2024-11-22 03:00:00,1.48,-0.16,3.70,-0.29,3.70,-0.29,1.48,-0.16,3.44,0.15,3.44,0.15,6.29,-0.51,6.90,-0.84,3.42,-2.07,2.63,-1.11,5.42,-0.24,1.55,0.00,3.14,0.00,4.46,-0.71,4.38,-0.25,3.39,0.00,3.54,-0.69,29.29,-9.86,29.29,-9.86
2024-11-22 03:30:00,1.48,-0.28,3.64,-0.29,3.64,-0.29,1.48,-0.28,3.38,0.14,3.38,0.14,6.13,-0.53,6.80,-0.84,3.34,-2.07,2.56,-1.09,5.25,-0.24,1.55,0.00,3.10,0.00,4.32,-0.67,4.34,-0.25,3.39,0.00,3.19,-0.68,28.60,-10.17,28.60,-10.17
2024-11-22 04:00:00,1.40,-0.34,3.60,-0.26,3.60,-0.26,1.40,-0.34,2.98,0.12,2.98,0.12,6.13,-0.55,6.64,-0.89,3.26,-2.12,2.52,-1.12,5.19,-0.24,1.92,0.37,3.05,0.00,4.32,-0.69,4.28,-0.28,3.20,0.00,3.49,-0.80,30.94,-9.72,30.94,-9.72
2024-11-22 04:30:00,1.55,-0.28,3.58,-0.30,3.58,-0.30,1.55,-0.28,2.96,0.11,2.96,0.11,6.10,-0.55,6.53,-0.83,3.26,-2.08,2.50,-1.12,5.11,-0.24,6.58,0.37,2.95,-0.22,4.23,-0.72,4.28,-0.24,3.20,0.00,4.77,-0.72,29.25,-10.17,29.25,-10.17
2024-11-22 05:00:00,1.70,-0.36,3.61,-0.31,3.61,-0.31,1.70,-0.36,2.92,0.11,2.92,0.11,6.01,-0.58,6.52,-0.88,3.26,-2.06,2.76,-0.98,5.08,-0.24,1.66,0.37,2.92,0.00,4.23,-0.69,4.28,-0.27,3.20,0.00,5.01,-0.69,31.99,-9.57,31.99,-9.57
2024-11-22 05:30:00,1.66,-0.35,3.84,-0.25,3.84,-0.25,1.66,-0.35,2.94,-0.08,2.94,-0.08,6.11,-0.51,6.67,-0.84,3.30,-2.03,2.68,-0.98,5.16,-0.24,6.56,0.37,2.92,0.00,4.23,-0.69,4.28,-0.27,3.20,0.00,5.61,-0.53,31.22,-9.26,31.22,-9.26
2024-11-22 06:00:00,1.92,-0.24,4.19,-0.07,4.19,-0.07,1.92,-0.24,3.02,0.00,3.02,0.00,6.36,-0.46,7.10,-0.80,3.35,-1.98,2.68,-0.92,5.48,-0.24,1.73,0.00,3.07,0.00,4.34,-0.65,4.45,-0.27,3.35,0.00,5.46,-0.52,32.61,-8.80,32.61,-8.80
2024-11-22 06:30:00,1.68,-0.29,4.88,0.06,4.88,0.06,1.68,-0.29,3.19,0.14,3.19,0.14,6.71,-0.44,7.73,-0.69,3.63,-1.90,2.76,-0.92,5.62,-0.24,1.93,0.23,3.20,0.00,4.52,-0.59,4.66,-0.27,3.88,0.00,3.76,-0.50,35.77,-6.98,35.77,-6.98
2024-11-22 07:00:00,1.86,0.08,5.34,0.29,5.34,0.29,1.86,0.08,3.80,0.29,3.80,0.29,7.23,-0.40,9.00,-0.48,4.32,-1.66,3.16,-0.85,6.29,-0.11,2.17,0.23,3.58,0.24,4.99,-0.54,5.10,-0.21,3.88,0.00,3.74,-0.62,39.31,-5.69,39.31,-5.69
2024-11-22 07:30:00,2.02,-0.06,5.93,0.48,5.93,0.48,2.02,-0.06,4.26,0.38,4.26,0.38,8.03,-0.26,10.28,-0.25,4.92,-1.34,3.53,-0.75,6.75,0.25,2.40,0.23,3.86,0.28,5.30,-0.51,5.71,0.09,4.20,0.00,3.75,-0.65,43.62,-3.95,43.62,-3.95
2024-11-22 08:00:00,2.18,-0.20,6.24,0.54,6.24,0.54,2.18,-0.20,4.72,0.54,4.72,0.54,8.88,-0.06,11.66,0.63,5.59,-1.26,4.01,-0.66,7.42,0.40,2.83,0.24,4.24,0.34,5.57,-0.51,6.69,0.38,4.89,0.00,4.65,-0.49,46.75,-2.44,46.75,-2.44
2024-11-22 08:30:00,2.38,0.04,6.54,0.65,6.54,0.65,2.38,0.04,5.02,0.66,5.02,0.66,9.32,0.24,12.45,0.96,5.98,-1.00,4.30,-0.55,7.77,0.65,-1.54,0.70,4.81,0.51,5.89,-0.47,7.00,0.57,5.16,0.67,3.41,-0.77,44.06,-1.86,44.06,-1.86
2024-11-22 09:00:00,2.70,0.20,6.51,0.64,6.51,0.64,2.70,0.20,5.35,0.80,5.35,0.80,9.61,0.25,12.97,1.21,6.43,-0.74,4.42,-0.43,8.35,0.65,-1.27,0.70,4.81,0.51,6.31,-0.47,7.42,0.57,5.16,0.67,3.24,-0.50,45.75,-1.04,45.75,-1.04
2024-11-22 09:30:00,2.69,0.16,6.99,0.66,6.99,0.66,2.69,0.16,5.48,0.86,5.48,0.86,9.64,0.25,13.43,1.45,6.76,-0.65,4.44,-0.39,8.63,0.71,-0.59,0.62,4.98,0.70,6.62,-0.48,7.71,0.62,5.42,0.67,2.44,-0.76,51.48,0.05,51.48,0.05
2024-11-22 10:00:00,2.74,0.22,7.07,0.63,7.07,0.63,2.74,0.22,5.64,0.88,5.64,0.88,9.99,0.27,13.73,1.56,6.83,-0.31,4.54,-0.39,9.17,0.79,3.93,0.41,5.20,0.77,6.97,-0.48,8.28,0.68,5.60,0.67,3.10,-0.59,52.56,0.27,52.56,0.27
2024-11-22 10:30:00,2.63,0.17,7.20,0.75,7.20,0.75,2.63,0.17,5.53,0.84,5.53,0.84,10.22,0.33,13.73,1.43,6.89,-0.38,4.47,-0.33,9.39,0.82,4.25,0.53,5.35,0.75,7.40,-0.46,8.49,0.71,5.77,0.68,1.54,-0.91,51.26,-0.06,51.26,-0.06
2024-11-22 11:00:00,2.41,0.21,6.95,0.75,6.95,0.75,2.41,0.21,5.40,0.82,5.40,0.82,10.09,0.30,13.56,1.38,6.64,-0.70,4.29,-0.44,9.49,0.78,4.17,0.53,5.32,0.73,7.40,-0.50,8.78,0.79,5.61,0.68,3.59,-0.38,51.98,0.47,51.98,0.47
2024-11-22 11:30:00,2.52,0.28,7.03,0.73,7.03,0.73,2.52,0.28,5.44,0.90,5.44,0.90,9.96,0.30,13.53,1.62,6.47,-0.80,4.14,-0.53,9.36,0.81,4.52,0.55,5.20,0.73,7.23,-0.50,8.78,0.79,5.61,0.68,1.54,-0.87,53.37,0.73,53.37,0.73
2024-11-22 12:00:00,2.66,0.24,7.15,0.74,7.15,0.74,2.66,0.24,5.48,0.92,5.48,0.92,10.02,0.33,13.40,1.62,6.34,-0.74,4.20,-0.47,9.41,0.85,8.99,0.90,5.12,0.81,7.27,-0.50,8.97,0.81,5.52,0.74,3.58,-0.47,54.07,0.48,54.07,0.48
2024-11-22 12:30:00,2.54,0.20,7.08,0.56,7.08,0.56,2.54,0.20,5.40,0.92,5.40,0.92,10.28,0.33,13.06,0.96,6.34,-0.76,4.08,-0.50,9.16,0.71,8.90,0.90,5.02,0.76,7.11,-0.56,8.99,0.88,5.52,0.74,2.16,-0.81,50.54,-0.78,50.54,-0.78
2024-11-22 13:00:00,2.36,0.18,6.98,0.63,6.98,0.63,2.36,0.18,5.20,0.81,5.20,0.81,10.36,0.33,13.17,0.91,6.12,-0.98,4.16,-0.47,9.21,0.71,4.04,0.49,5.13,0.77,7.11,-0.56,8.95,0.79,5.67,0.74,2.37,-0.76,49.89,-0.98,49.89,-0.98
2024-11-22 13:30:00,2.40,0.25,7.01,0.66,7.01,0.66,2.40,0.25,4.99,0.68,4.99,0.68,9.95,0.33,12.67,0.76,6.09,-0.98,4.16,-0.44,9.16,0.76,4.04,0.54,5.01,0.74,7.19,-0.59,8.95,0.84,5.60,0.74,1.61,-0.89,48.71,-1.94,48.71,-1.94
2024-11-22 14:00:00,2.46,0.19,6.75,0.54,6.75,0.54,2.46,0.19,4.70,0.52,4.70,0.52,9.99,0.29,12.17,0.46,6.11,-1.00,4.14,-0.52,8.98,0.74,3.93,0.48,4.81,0.57,7.10,-0.59,9.02,0.87,5.11,0.67,3.64,-0.47,48.03,-2.46,48.03,-2.46
2024-11-22 14:30:00,2.12,-0.16,6.74,0.52,6.74,0.52,2.12,-0.16,4.48,0.50,4.48,0.50,9.42,-0.18,11.97,0.46,6.38,-0.79,4.18,-0.55,8.44,0.69,3.77,0.50,4.66,0.65,6.84,-0.66,8.82,0.83,5.11,0.67,1.48,-0.96,47.59,-2.52,47.59,-2.52
2024-11-22 15:00:00,2.54,0.08,6.58,0.43,6.58,0.43,2.54,0.08,4.50,0.50,4.50,0.50,9.53,0.22,12.06,0.43,6.24,-0.79,4.20,-0.48,8.74,0.73,3.60,0.43,4.78,0.63,7.01,-0.62,8.78,0.83,5.10,0.67,4.30,-0.45,48.14,-2.86,48.14,-2.86
2024-11-22 15:30:00,2.51,0.18,6.38,0.32,6.38,0.32,2.51,0.18,4.34,0.43,4.34,0.43,9.42,0.09,11.90,0.09,5.92,-1.25,4.20,-0.52,8.95,0.81,3.56,0.36,4.66,0.60,6.72,-0.62,8.51,0.74,5.10,0.00,1.40,-0.94,46.36,-3.86,46.36,-3.86
2024-11-22 16:00:00,2.62,0.14,6.51,0.24,6.51,0.24,2.62,0.14,4.24,0.34,4.24,0.34,9.36,-0.22,11.79,-0.33,5.96,-1.34,4.18,-0.57,8.93,0.76,3.45,0.30,4.74,0.52,6.84,-0.64,8.51,0.67,5.10,0.00,3.71,-0.57,47.70,-4.23,47.70,-4.23
2024-11-22 16:30:00,2.27,-0.34,6.73,0.01,6.73,0.01,2.27,-0.34,4.30,0.26,4.30,0.26,9.70,-0.25,12.09,-0.37,5.92,-1.45,4.36,-0.57,8.65,0.62,3.35,0.23,4.81,0.52,7.02,-0.64,8.43,0.63,5.21,0.00,1.46,-1.04,47.22,-4.83,47.22,-4.83
2024-11-22 17:00:00,2.22,-0.38,6.68,-0.04,6.68,-0.04,2.22,-0.38,4.05,0.17,4.05,0.17,9.88,-0.31,12.51,-0.41,6.23,-1.67,4.76,-0.52,8.63,0.48,3.31,0.23,4.72,0.40,6.88,-0.58,8.52,0.66,5.15,0.00,3.43,-0.48,48.45,-4.65,48.45,-4.65
2024-11-22 17:30:00,2.26,-0.38,6.70,-0.02,6.70,-0.02,2.26,-0.38,3.94,0.10,3.94,0.10,9.88,-0.36,13.00,-0.51,6.56,-1.72,5.09,-0.48,8.59,0.51,3.23,0.23,4.83,0.32,6.74,-0.58,8.52,0.58,5.22,0.00,2.12,-0.94,47.16,-5.30,47.16,-5.30
2024-11-22 18:00:00,2.14,-0.42,6.55,-0.04,6.55,-0.04,2.14,-0.42,4.19,0.16,4.19,0.16,9.66,-0.40,13.09,-0.53,6.71,-1.65,5.27,-0.48,8.17,0.38,3.14,0.25,4.90,0.25,6.61,-0.61,7.88,0.31,5.28,0.00,3.95,-0.50,43.31,-6.00,43.31,-6.00
2024-11-22 18:30:00,2.35,-0.32,6.50,0.00,6.50,0.00,2.35,-0.32,4.24,0.18,4.24,0.18,9.54,-0.40,12.71,-0.57,6.76,-1.69,5.27,-0.54,7.84,0.26,-1.28,0.28,4.61,0.25,6.37,-0.71,7.56,0.28,5.00,0.00,2.13,-0.99,40.20,-6.67,40.20,-6.67
2024-11-22 19:00:00,1.98,-0.37,6.26,-0.04,6.26,-0.04,1.98,-0.37,4.22,0.16,4.22,0.16,9.29,-0.37,12.61,-0.57,6.53,-1.69,5.14,-0.54,7.40,0.23,-2.13,0.28,4.51,0.23,6.00,-0.64,7.28,0.26,4.83,0.00,3.77,-0.54,44.85,-5.88,44.85,-5.88
2024-11-22 19:30:00,2.10,-0.24,6.14,-0.04,6.14,-0.04,2.10,-0.24,4.12,0.14,4.12,0.14,9.17,-0.32,12.23,-0.57,6.42,-1.74,4.87,-0.64,7.08,0.23,2.71,0.28,4.51,0.23,5.93,-0.56,7.05,0.06,4.83,0.00,3.70,-0.64,43.57,-6.54,43.57,-6.54
2024-11-22 20:00:00,1.98,-0.42,5.96,-0.11,5.96,-0.11,1.98,-0.42,4.02,0.12,4.02,0.12,8.90,-0.35,11.95,-0.60,6.06,-1.80,4.72,-0.69,6.90,0.23,2.63,0.24,4.43,0.23,5.78,-0.58,6.82,0.01,4.77,0.00,3.86,-0.56,42.17,-6.92,42.17,-6.92
2024-11-22 20:30:00,2.06,-0.34,5.91,-0.07,5.91,-0.07,2.06,-0.34,3.84,-0.06,3.84,-0.06,8.61,-0.42,11.46,-0.70,5.77,-1.88,4.46,-0.78,6.83,0.23,2.41,0.24,4.27,0.23,5.58,-0.67,6.50,-0.21,4.60,0.00,1.72,-0.97,39.95,-7.62,39.95,-7.62
2024-11-22 21:00:00,1.90,-0.44,5.79,-0.03,5.79,-0.03,1.90,-0.44,3.80,0.12,3.80,0.12,8.51,-0.40,11.07,-0.74,5.54,-1.96,4.33,-0.85,6.63,0.23,2.23,0.25,4.14,0.23,5.34,-0.73,6.23,-0.21,4.36,0.00,3.33,-0.75,39.37,-7.67,39.37,-7.67
2024-11-22 21:30:00,1.86,-0.44,5.54,-0.08,5.54,-0.08,1.86,-0.44,3.54,-0.08,3.54,-0.08,8.19,-0.43,10.64,-0.74,5.18,-2.01,4.11,-0.90,6.50,0.23,2.19,0.25,4.00,0.23,5.25,-0.69,5.94,-0.21,4.36,0.00,2.52,-0.58,37.54,-8.16,37.54,-8.16
2024-11-22 22:00:00,1.96,-0.40,5.17,-0.31,5.17,-0.31,1.96,-0.40,3.36,-0.14,3.36,-0.14,7.95,-0.50,10.11,-0.79,4.97,-2.07,3.80,-1.05,6.26,-0.21,2.06,0.22,3.91,0.23,5.07,-0.67,5.84,-0.25,4.27,0.00,4.43,-0.19,36.55,-8.43,36.55,-8.43
2024-11-22 22:30:00,1.52,-0.36,5.05,-0.26,5.05,-0.26,1.52,-0.36,3.24,-0.14,3.24,-0.14,7.76,-0.54,9.63,-0.79,4.68,-2.13,3.42,-1.27,6.10,-0.05,2.01,0.22,3.72,0.00,4.85,-0.70,5.70,-0.25,4.07,0.00,2.86,-0.80,34.57,-9.02,34.57,-9.02
2024-11-22 23:00:00,1.77,-0.24,4.70,-0.32,4.70,-0.32,1.77,-0.24,3.09,-0.14,3.09,-0.14,7.46,-0.55,9.03,-0.82,4.40,-2.17,3.17,-1.27,5.91,-0.22,1.91,0.22,3.65,0.00,4.72,-0.73,5.46,-0.27,3.94,0.00,4.79,-0.47,34.21,-9.32,34.21,-9.32
2024-11-22 23:30:00,1.99,-0.34,4.31,-0.38,4.31,-0.38,1.99,-0.34,2.94,-0.14,2.94,-0.14,7.15,-0.58,8.37,-0.93,4.19,-2.17,2.88,-1.33,5.79,-0.22,1.83,0.22,3.38,0.00,4.70,-0.77,5.22,-0.27,3.73,0.00,3.62,-0.45,31.91,-9.94,31.91,-9.94
2024-11-23 00:00:00,1.76,-0.39,4.02,-0.42,4.02,-0.42,1.76,-0.39,2.81,-0.14,2.81,-0.14,6.93,-0.56,7.87,-0.96,3.82,-2.22,2.66,-1.37,5.70,-0.22,1.98,0.22,3.20,0.00,4.43,-0.77,5.09,-0.24,3.41,0.00,5.72,1.53,33.84,-8.75,33.84,-8.75
2024-11-23 00:30:00,1.62,-0.44,3.89,-0.43,3.89,-0.43,1.62,-0.44,2.69,-0.16,2.69,-0.16,6.61,-0.61,7.51,-1.00,3.61,-2.20,2.43,-1.39,5.42,-0.22,2.23,0.39,3.09,0.00,4.20,-0.77,4.87,-0.24,3.34,0.00,3.29,-0.64,29.61,-10.46,29.61,-10.46
2024-11-23 01:00:00,1.64,-0.41,3.86,-0.47,3.86,-0.47,1.64,-0.41,2.70,-0.14,2.70,-0.14,6.40,-0.61,7.33,-1.00,3.45,-2.22,2.37,-1.39,5.33,-0.24,1.64,0.22,3.09,0.00,4.42,-0.74,4.74,-0.24,3.34,0.00,3.19,-0.79,24.94,-11.21,24.94,-11.21
2024-11-23 01:30:00,1.56,-0.45,3.80,-0.42,3.80,-0.42,1.56,-0.45,2.86,-0.18,2.86,-0.18,6.44,-0.57,7.17,-1.04,3.39,-2.22,2.35,-1.39,5.40,-0.30,1.93,0.00,3.34,-0.22,4.70,-0.70,4.70,-0.29,3.56,0.00,2.92,-0.75,29.01,-10.68,29.01,-10.68
2024-11-23 02:00:00,1.60,-0.43,3.71,-0.42,3.71,-0.42,1.60,-0.43,2.80,-0.18,2.80,-0.18,6.24,-0.66,7.02,-1.04,3.30,-2.22,2.27,-1.39,5.31,-0.26,1.49,0.00,3.36,0.00,4.53,-0.75,4.60,-0.25,3.44,0.00,3.74,-0.68,28.66,-10.69,28.66,-10.69
2024-11-23 02:30:00,1.48,-0.45,3.67,-0.38,3.67,-0.38,1.48,-0.45,2.69,-0.16,2.69,-0.16,6.14,-0.66,6.78,-1.05,3.20,-2.22,2.19,-1.39,5.21,-0.26,1.46,0.00,3.23,-0.22,4.44,-0.75,4.52,-0.25,3.44,0.00,3.26,-0.60,27.82,-10.59,27.82,-10.59
2024-11-23 03:00:00,1.32,-0.25,3.60,-0.39,3.60,-0.39,1.32,-0.25,2.66,-0.18,2.66,-0.18,5.97,-0.66,6.67,-1.05,3.11,-2.22,2.19,-1.39,5.14,-0.26,1.40,0.00,3.18,-0.22,4.39,-0.73,4.45,-0.23,3.27,0.00,3.18,-0.70,27.47,-10.87,27.47,-10.87
2024-11-23 03:30:00,1.56,-0.36,3.54,-0.39,3.54,-0.39,1.56,-0.36,2.56,-0.18,2.56,-0.18,5.82,-0.69,6.55,-1.02,3.05,-2.22,2.12,-1.39,5.09,-0.24,1.40,-0.23,3.04,-0.22,4.30,-0.73,4.37,-0.23,3.27,0.00,3.26,-0.73,26.82,-11.00,26.82,-11.00
2024-11-23 04:00:00,1.52,-0.45,3.50,-0.34,3.50,-0.34,1.52,-0.45,2.52,-0.18,2.52,-0.18,5.75,-0.67,6.32,-1.06,2.92,-2.22,2.12,-1.36,4.92,-0.23,1.35,-0.23,2.91,-0.22,4.20,-0.74,4.25,-0.26,3.02,0.00,3.28,-0.77,26.36,-11.05,26.36,-11.05
2024-11-23 04:30:00,1.39,-0.51,3.46,-0.34,3.46,-0.34,1.39,-0.51,2.46,-0.18,2.46,-0.18,5.69,-0.71,6.26,-1.00,2.92,-2.20,2.05,-1.36,4.82,-0.23,1.35,0.00,2.82,-0.22,4.15,-0.76,4.18,-0.27,3.02,0.00,3.99,-0.77,26.52,-11.00,26.52,-11.00
2024-11-23 05:00:00,1.51,-0.51,3.44,-0.36,3.44,-0.36,1.51,-0.51,2.42,-0.18,2.42,-0.18,5.63,-0.75,6.17,-1.06,2.87,-2.20,1.97,-1.38,4.75,-0.25,1.37,0.00,2.77,-0.22,4.05,-0.73,4.18,-0.27,3.02,0.00,3.88,-0.73,26.28,-10.98,26.28,-10.98
2024-11-23 05:30:00,1.42,-0.42,3.50,-0.41,3.50,-0.41,1.42,-0.42,2.38,-0.18,2.38,-0.18,5.54,-0.81,6.17,-1.06,2.87,-2.20,1.97,-1.38,4.85,-0.25,1.37,0.00,2.75,-0.22,3.98,-0.73,4.12,-0.27,3.02,0.00,4.77,-0.49,27.21,-10.65,27.21,-10.65
2024-11-23 06:00:00,1.38,-0.24,3.68,-0.34,3.68,-0.34,1.38,-0.24,2.40,-0.18,2.40,-0.18,5.60,-0.85,6.23,-1.08,3.03,-2.12,1.91,-1.38,5.01,-0.23,1.50,0.00,2.78,-0.22,4.04,-0.69,4.31,-0.27,3.02,0.00,4.90,-0.46,30.10,-9.83,30.10,-9.83
2024-11-23 06:30:00,1.00,-0.24,3.88,-0.26,3.88,-0.26,1.00,-0.24,2.50,-0.15,2.50,-0.15,5.68,-0.81,6.52,-1.00,3.09,-2.12,1.96,-1.38,5.03,-0.23,1.67,0.33,2.86,0.00,4.10,-0.69,4.39,-0.27,3.17,0.00,3.02,-0.72,30.89,-9.24,30.89,-9.24
2024-11-23 07:00:00,1.00,-0.04,4.06,-0.26,4.06,-0.26,1.00,-0.04,2.76,-0.13,2.76,-0.13,5.98,-0.78,7.18,-0.79,3.41,-1.96,2.09,-1.31,5.26,-0.23,1.53,0.38,3.04,0.00,4.27,-0.66,4.68,-0.23,3.34,0.00,3.80,-0.80,30.00,-9.39,30.00,-9.39
2024-11-23 07:30:00,1.05,0.33,4.25,-0.26,4.25,-0.26,1.05,0.33,2.88,0.04,2.88,0.04,6.29,-0.72,7.81,-0.68,3.68,-1.86,2.20,-1.31,5.37,-0.23,1.86,0.23,3.15,0.23,4.37,-0.66,4.73,-0.23,3.46,0.00,3.87,-0.65,31.81,-8.66,31.81,-8.66
2024-11-23 08:00:00,1.12,0.30,4.45,-0.21,4.45,-0.21,1.12,0.30,2.96,-0.02,2.96,-0.02,6.42,-0.66,8.29,-0.68,3.95,-1.76,2.61,-1.23,5.69,0.27,2.49,0.26,3.26,0.23,4.58,-0.66,5.03,-0.06,3.54,0.00,4.73,-0.51,31.13,-8.53,31.13,-8.53
2024-11-23 08:30:00,1.20,0.34,4.71,-0.22,4.71,-0.22,1.20,0.34,3.10,0.12,3.10,0.12,6.55,-0.64,8.86,-0.52,4.24,-1.66,2.83,-1.17,5.83,0.24,-0.10,0.26,3.28,0.23,4.65,-0.62,5.22,0.08,3.54,0.00,2.40,-0.92,35.55,-7.68,35.55,-7.68
2024-11-23 09:00:00,1.22,0.34,5.00,-0.04,5.00,-0.04,1.22,0.34,3.26,0.12,3.26,0.12,6.88,-0.64,9.38,-0.43,4.74,-1.61,3.08,-1.13,6.08,0.24,5.07,0.26,3.56,0.23,5.07,-0.60,5.58,0.22,3.81,0.00,4.14,-0.64,37.15,-7.13,37.15,-7.13
2024-11-23 09:30:00,1.27,0.38,5.46,-0.02,5.46,-0.02,1.27,0.38,3.40,0.13,3.40,0.13,7.10,-0.61,9.98,-0.43,5.15,-1.48,3.36,-1.05,6.30,0.26,2.72,0.26,3.78,0.23,5.53,-0.60,5.92,0.24,4.03,0.00,2.80,-0.91,38.66,-6.80,38.66,-6.80
2024-11-23 10:00:00,1.28,0.36,5.70,-0.01,5.70,-0.01,1.28,0.36,3.54,0.13,3.54,0.13,7.42,-0.58,10.55,-0.47,5.50,-1.40,3.59,-1.05,6.70,0.26,2.95,0.26,4.05,0.23,6.10,-0.60,6.23,0.26,4.29,0.00,4.04,-0.57,40.23,-6.34,40.23,-6.34
2024-11-23 10:30:00,1.29,0.16,5.96,0.18,5.96,0.18,1.29,0.16,3.60,0.14,3.60,0.14,7.54,-0.62,11.02,-0.37,5.59,-1.42,3.70,-0.98,6.70,0.23,2.99,0.26,4.19,0.23,6.17,-0.58,6.43,0.26,4.44,0.00,2.45,-0.94,40.48,-6.34,40.48,-6.34
2024-11-23 11:00:00,1.34,-0.10,5.91,-0.01,5.91,-0.01,1.34,-0.10,3.64,0.14,3.64,0.14,7.86,-0.51,11.21,-0.35,5.79,-1.46,3.76,-0.94,6.72,0.23,2.99,0.24,4.27,0.23,6.35,-0.60,6.78,0.31,4.58,0.00,3.69,-0.56,41.52,-6.00,41.52,-6.00
