Power Units_Bus Number,MW_15930,MVAr_15930,MW_15931,MVAr_15931,MW_15950,MVAr_15950,MW_15951,MVAr_15951,MW_15952,MVAr_15952,MW_15970,MVAr_15970,MW_15971,MVAr_15971,MW_15972,MVAr_15972,MW_15973,MVAr_15973,MW_159400,MVAr_159400,MW_159402,MVAr_159402,MW_169900,MVAr_169900,MW_169904,MVAr_169904
2024-01-03 08:00:00,4.42,0.48,4.99,0.55,10.57,-0.42,12.70,0.00,22.03,4.58,7.79,0.27,5.42,0.22,7.04,1.40,8.20,1.03,36.40,5.20,36.40,5.20,0.00,0.00,0.00,0.67
2024-01-03 08:30:00,4.42,0.48,4.99,0.55,11.81,0.50,15.14,0.00,22.91,5.17,8.34,0.43,5.42,0.22,7.53,1.64,8.20,1.03,38.52,6.55,38.52,6.55,0.00,0.00,0.00,0.67
2024-01-03 09:00:00,5.14,0.70,5.69,0.77,12.50,0.67,11.29,0.00,24.15,5.51,8.63,0.43,6.02,0.29,7.72,1.71,8.49,1.18,40.30,7.28,40.30,7.28,0.00,0.00,0.00,0.67
2024-01-03 09:30:00,5.14,0.70,5.69,0.77,12.76,0.70,11.27,0.00,24.05,5.57,8.63,0.43,6.25,0.31,7.72,1.71,8.86,1.18,42.34,8.01,42.34,8.01,0.00,0.00,0.00,0.67
2024-01-03 10:00:00,4.78,0.51,6.25,0.93,14.27,1.09,17.86,0.00,23.65,5.45,8.96,0.40,6.36,0.24,8.04,1.76,9.44,1.30,42.45,7.90,42.45,7.90,0.00,0.00,0.00,0.67
2024-01-03 10:30:00,4.99,0.54,6.35,0.96,13.77,0.98,20.84,0.00,22.69,5.12,8.85,0.30,6.36,0.24,7.52,1.61,9.44,1.30,41.66,7.18,41.66,7.18,0.00,0.00,0.00,0.67
2024-01-03 11:00:00,4.99,0.54,6.35,0.96,13.68,0.83,16.34,0.00,24.12,5.67,8.85,0.30,6.28,0.24,7.52,1.61,9.32,1.20,43.22,8.22,43.22,8.22,0.00,0.00,0.00,0.67
2024-01-03 11:30:00,5.31,0.65,6.90,0.93,14.09,0.83,15.03,0.00,24.47,5.86,9.38,0.43,6.44,0.24,7.85,1.72,9.92,1.38,44.35,8.65,44.35,8.65,0.00,0.00,0.00,0.67
2024-01-03 12:00:00,5.31,0.65,6.90,0.93,14.24,0.92,17.84,0.00,24.86,5.82,9.38,0.43,6.61,0.24,7.85,1.72,10.15,1.45,44.09,8.62,44.09,8.62,0.00,0.00,0.00,0.67
2024-01-03 12:30:00,5.71,0.80,6.80,0.89,14.15,0.85,16.80,0.00,24.44,5.59,9.33,0.50,6.61,0.27,7.97,1.77,10.18,1.45,44.25,8.41,44.25,8.41,0.00,0.00,0.00,0.67
2024-01-03 13:00:00,5.33,0.65,6.77,0.83,14.26,0.85,14.69,0.00,24.05,5.55,9.41,0.48,6.80,0.27,8.26,1.74,10.10,1.41,44.28,8.20,44.28,8.20,0.00,0.00,0.00,0.67
2024-01-03 13:30:00,5.24,0.36,6.80,0.91,14.52,0.80,16.39,0.00,23.06,5.18,9.39,0.43,6.78,0.25,7.94,1.49,10.44,1.38,43.52,7.52,43.52,7.52,0.00,0.00,0.00,0.67
2024-01-03 14:00:00,5.17,0.50,6.92,0.88,14.68,0.86,13.62,0.00,23.65,5.50,9.45,0.43,6.78,0.25,7.86,1.56,10.01,1.21,44.17,8.00,44.17,8.00,0.00,0.00,0.00,0.67
2024-01-03 14:30:00,5.06,0.47,6.92,0.88,14.71,0.84,13.87,0.00,23.14,5.30,9.42,0.50,6.84,0.25,7.86,1.60,10.30,1.30,42.76,7.72,42.76,7.72,0.00,0.00,0.00,0.67
2024-01-03 15:00:00,4.92,0.42,6.77,0.82,14.85,1.06,17.18,0.00,22.78,5.18,9.74,0.50,6.70,0.29,7.80,1.60,10.24,1.33,43.58,7.74,43.58,7.74,0.00,0.00,0.00,0.67
2024-01-03 15:30:00,4.90,0.33,6.92,0.73,14.73,0.95,13.81,0.00,21.17,4.44,9.78,0.50,6.70,0.29,7.84,1.55,10.17,1.31,42.38,6.82,42.38,6.82,0.00,0.00,0.00,0.67
2024-01-03 16:00:00,4.90,0.35,6.92,0.69,14.45,1.07,13.66,0.00,16.95,3.18,9.59,0.38,6.67,0.22,7.32,1.23,10.24,1.06,40.12,4.89,40.12,4.89,0.00,0.00,0.00,0.67
2024-01-03 16:30:00,4.97,0.31,6.91,0.58,14.60,0.62,13.99,0.00,16.55,2.33,9.85,0.31,6.70,0.22,6.96,1.13,10.04,0.87,22.83,0.79,22.83,0.79,0.00,0.00,0.00,0.67
2024-01-03 17:00:00,4.85,-0.09,6.84,0.54,14.72,0.36,13.91,0.00,18.14,1.90,10.36,0.34,6.75,0.22,6.68,0.92,10.04,0.87,20.53,0.07,20.53,0.07,0.00,0.00,17.07,2.64
2024-01-03 17:30:00,4.59,-0.24,6.84,0.52,15.54,0.39,13.24,0.00,17.56,1.54,10.29,0.34,6.66,0.22,6.36,0.59,9.96,0.86,21.50,-0.31,21.50,-0.31,0.00,0.00,20.15,2.89
2024-01-03 18:00:00,4.48,-0.24,6.45,0.38,15.80,0.43,12.32,0.00,16.77,1.38,10.08,0.31,6.38,0.22,5.91,0.31,9.61,0.76,19.70,-1.35,19.70,-1.35,0.00,0.00,18.44,2.89
2024-01-03 18:30:00,4.21,-0.27,6.36,0.34,15.22,-0.36,12.49,0.00,16.20,1.05,9.94,0.27,6.14,0.00,5.63,0.25,9.03,0.65,18.44,-2.00,18.44,-2.00,0.00,0.00,18.16,2.89
2024-01-03 19:00:00,4.09,-0.27,6.11,0.30,14.85,-0.55,13.07,0.00,16.02,1.22,10.04,0.31,6.08,0.00,5.68,0.25,9.23,0.77,17.90,-2.18,17.90,-2.18,0.00,0.00,18.16,2.89
2024-01-03 19:30:00,3.99,-0.31,5.85,0.30,14.07,-0.75,12.15,0.00,15.86,1.25,9.98,0.34,5.94,0.00,5.57,0.25,9.01,0.64,34.63,0.74,34.63,0.74,0.00,0.00,9.37,2.89
2024-01-03 20:00:00,3.87,-0.34,5.82,0.25,13.49,-0.89,12.44,0.00,15.41,1.14,9.47,0.27,5.68,0.00,5.46,0.23,9.04,0.72,34.20,0.49,34.20,0.49,0.00,0.00,0.00,0.67
2024-01-03 20:30:00,3.64,-0.34,5.79,0.25,12.91,-0.93,11.24,0.00,15.17,1.11,9.18,0.27,5.60,0.00,5.39,0.23,8.77,0.62,33.30,0.12,33.30,0.12,0.00,0.00,0.00,0.67
2024-01-03 21:00:00,3.43,-0.34,5.69,0.25,12.46,-1.03,11.14,0.00,15.05,1.04,8.87,0.23,5.44,0.00,5.18,0.23,8.41,0.54,32.18,-0.21,32.18,-0.21,0.00,0.00,0.00,0.67
2024-01-03 21:30:00,3.22,-0.32,5.40,0.25,11.70,-1.15,11.02,0.00,14.69,0.98,8.47,0.23,5.26,-0.22,4.95,0.23,7.87,0.42,30.80,-0.60,30.80,-0.60,0.00,0.00,0.00,0.67
2024-01-03 22:00:00,3.07,-0.37,5.04,0.05,11.20,-1.19,9.67,0.00,13.92,0.78,7.99,0.00,5.08,-0.22,4.68,-0.21,7.43,0.32,29.20,-1.31,29.20,-1.31,0.00,0.00,0.00,0.67
2024-01-03 22:30:00,2.90,-0.34,4.82,0.17,10.64,-1.26,9.89,0.00,13.42,0.78,7.65,0.00,4.78,-0.22,4.30,-0.23,6.98,0.28,27.73,-1.56,27.73,-1.56,0.00,0.00,0.00,0.67
2024-01-03 23:00:00,2.76,-0.34,4.43,0.01,10.00,-1.26,9.60,0.00,12.83,0.59,7.13,0.00,4.50,-0.25,4.10,-0.23,6.90,0.28,26.30,-1.93,26.30,-1.93,0.00,0.00,0.00,0.67
2024-01-03 23:30:00,2.63,-0.37,4.21,0.06,9.33,-1.39,7.98,0.00,12.60,0.70,6.82,-0.22,4.34,-0.25,3.91,-0.23,6.71,0.25,25.25,-2.10,25.25,-2.10,0.00,0.00,0.00,0.67
2024-01-04 00:00:00,2.53,-0.34,3.98,0.14,8.68,-1.46,7.72,0.00,12.29,0.75,6.56,0.00,4.17,-0.23,3.77,-0.23,6.48,0.27,24.35,-2.18,24.35,-2.18,0.00,0.00,0.00,0.67
2024-01-04 00:30:00,2.39,-0.30,3.84,0.18,8.26,-1.44,7.38,0.00,12.14,0.64,6.34,0.00,4.15,-0.23,3.62,-0.23,6.36,0.25,23.74,-2.28,23.74,-2.28,0.00,0.00,0.00,0.67
2024-01-04 01:00:00,2.33,-0.33,3.59,-0.13,8.06,-1.44,8.24,0.00,12.19,0.59,6.32,0.00,4.23,-0.23,3.72,-0.23,6.56,0.25,23.72,-2.27,23.72,-2.27,0.00,0.00,0.00,0.67
2024-01-04 01:30:00,2.33,-0.36,3.39,-0.24,7.98,-1.38,7.18,0.00,11.98,0.48,6.29,-0.22,4.14,-0.23,3.63,-0.23,6.17,0.23,23.14,-2.49,23.14,-2.49,0.00,0.00,0.00,0.67
2024-01-04 02:00:00,2.28,-0.36,3.32,-0.22,7.80,-1.36,8.40,0.00,11.74,0.38,6.10,0.00,4.03,-0.23,3.63,-0.23,6.07,0.28,22.58,-2.54,22.58,-2.54,0.00,0.00,0.00,0.67
2024-01-04 02:30:00,2.21,-0.36,3.18,-0.25,7.44,-1.38,7.11,0.00,11.74,0.48,5.90,0.00,4.01,-0.23,3.58,-0.23,5.88,0.22,22.22,-2.62,22.22,-2.62,0.00,0.00,0.00,0.67
2024-01-04 03:00:00,2.21,-0.36,3.16,-0.18,7.39,-1.38,8.56,0.00,11.72,0.64,5.90,0.00,3.95,-0.23,3.58,-0.23,6.19,0.28,22.30,-2.46,22.30,-2.46,0.00,0.00,0.00,0.67
2024-01-04 03:30:00,2.32,-0.36,3.09,-0.23,7.28,-1.42,7.49,0.00,12.02,0.78,5.84,0.00,3.92,-0.23,3.55,-0.23,5.95,0.24,22.20,-2.47,22.20,-2.47,0.00,0.00,0.00,0.67
2024-01-04 04:00:00,2.29,-0.36,3.12,-0.23,7.14,-1.42,6.21,0.00,11.66,0.49,5.77,0.00,3.82,-0.23,3.49,-0.23,5.84,0.24,21.80,-2.53,21.80,-2.53,0.00,0.00,0.00,0.67
2024-01-04 04:30:00,2.42,-0.36,3.15,-0.23,7.05,-1.45,7.28,0.00,11.66,0.57,5.87,0.00,3.82,-0.25,3.51,-0.23,5.68,0.24,21.86,-2.60,21.86,-2.60,0.00,0.00,0.00,0.67
2024-01-04 05:00:00,2.30,-0.36,3.31,-0.23,7.07,-1.50,8.60,0.00,12.03,0.71,5.87,0.22,3.83,-0.25,3.51,-0.23,5.63,0.24,22.04,-2.56,22.04,-2.56,0.00,0.00,0.00,0.67
2024-01-04 05:30:00,2.52,-0.30,3.42,-0.23,7.04,-1.56,9.99,0.00,13.71,1.48,6.06,0.00,3.98,-0.23,3.68,-0.23,5.88,0.37,24.03,-1.58,24.03,-1.58,0.00,0.00,0.00,0.67
2024-01-04 06:00:00,3.10,-0.24,3.66,-0.13,7.38,-1.51,9.35,0.00,15.54,1.92,6.29,0.22,4.12,-0.23,4.12,-0.23,6.44,0.50,25.80,-0.74,25.80,-0.74,0.00,0.00,0.00,0.67
2024-01-04 06:30:00,3.19,-0.01,3.88,0.31,7.71,-1.37,4.96,0.00,18.26,2.93,6.98,0.26,4.31,-0.23,4.81,0.44,6.95,0.65,28.85,1.02,28.85,1.02,0.00,0.00,0.00,0.67
2024-01-04 07:00:00,3.34,-0.03,4.39,0.54,8.69,-1.10,6.46,0.00,20.84,3.76,7.31,0.24,4.69,0.00,5.62,0.84,7.33,0.79,31.78,2.70,31.78,2.70,0.00,0.00,0.00,0.67
2024-01-04 07:30:00,3.77,0.26,4.84,0.70,9.32,-0.84,19.41,0.00,21.83,4.32,7.68,0.34,4.69,0.00,6.71,1.26,7.33,0.79,34.79,4.28,34.79,4.28,0.00,0.00,0.00,0.67
2024-01-04 08:00:00,4.25,0.43,5.44,0.78,10.61,-0.47,12.79,0.00,22.24,4.83,8.09,0.38,5.33,0.22,7.18,1.41,7.99,0.98,36.80,5.34,36.80,5.34,0.00,0.00,0.00,0.67
2024-01-04 08:30:00,4.52,0.50,5.44,0.78,11.72,0.22,13.64,0.00,23.87,5.18,8.38,0.42,5.74,0.22,7.63,1.65,8.16,1.05,39.00,6.50,39.00,6.50,0.00,0.00,0.00,0.67
2024-01-04 09:00:00,4.52,0.50,5.80,0.90,12.30,0.50,13.52,0.00,24.68,5.67,8.68,0.45,6.16,0.22,7.63,1.65,8.46,1.11,40.70,7.23,40.70,7.23,0.00,0.00,0.00,0.67
2024-01-04 09:30:00,4.72,0.47,6.02,0.94,13.06,0.61,17.92,0.00,24.74,5.79,8.80,0.45,6.52,0.22,8.09,1.85,8.97,1.22,42.40,7.98,42.40,7.98,0.00,0.00,0.00,0.67
2024-01-04 10:00:00,5.26,0.58,6.38,1.03,13.73,0.80,17.59,0.00,23.94,5.63,8.83,0.42,6.84,0.24,8.09,1.85,9.93,1.39,42.09,7.70,42.09,7.70,0.00,0.00,0.00,0.67
2024-01-04 10:30:00,5.26,0.58,6.38,1.03,13.88,0.76,17.78,0.00,23.67,5.11,8.83,0.42,6.84,0.24,8.09,1.85,9.93,1.39,41.98,7.48,41.98,7.48,0.00,0.00,0.00,0.67
2024-01-04 11:00:00,5.02,0.54,6.63,1.11,14.06,0.83,7.69,0.00,24.99,5.86,8.99,0.45,6.82,0.24,8.07,1.73,9.82,1.31,44.21,8.73,44.21,8.73,0.00,0.00,0.00,0.67
2024-01-04 11:30:00,5.83,0.72,6.49,1.04,13.99,0.90,15.95,0.00,24.61,5.83,9.11,0.48,7.04,0.34,8.16,1.84,9.98,1.42,44.16,8.71,44.16,8.71,0.00,0.00,0.00,0.67
2024-01-04 12:00:00,5.64,0.72,6.53,0.80,14.46,1.07,18.68,0.00,24.85,5.88,9.15,0.48,7.07,0.31,8.28,1.87,9.98,1.38,44.78,8.94,44.78,8.94,0.00,0.00,0.00,0.67
2024-01-04 12:30:00,5.64,0.72,6.53,0.80,14.54,1.00,16.61,0.00,24.71,5.71,9.37,0.53,7.03,0.33,8.28,1.87,10.22,1.44,44.75,8.73,44.75,8.73,0.00,0.00,0.00,0.67
2024-01-04 13:00:00,5.28,0.62,6.70,0.86,14.48,0.86,17.40,0.00,24.00,5.47,9.42,0.53,7.04,0.37,8.16,1.78,10.48,1.53,44.36,8.39,44.36,8.39,0.00,0.00,0.00,0.67
2024-01-04 13:30:00,5.28,0.40,6.73,0.84,14.82,0.97,12.43,0.00,23.89,5.21,9.42,0.50,7.02,0.37,8.03,1.47,10.68,1.43,44.54,7.88,44.54,7.88,0.00,0.00,0.00,0.67
2024-01-04 14:00:00,5.25,0.51,6.91,0.75,14.93,0.97,14.74,0.00,22.88,4.84,9.47,0.53,7.00,0.32,7.61,1.47,10.23,1.30,43.52,7.54,43.52,7.54,0.00,0.00,0.00,0.67
2024-01-04 14:30:00,5.25,0.51,6.91,0.75,15.05,0.94,11.98,0.00,23.06,4.71,9.58,0.55,7.00,0.32,7.88,1.55,10.23,1.30,44.18,7.66,44.18,7.66,0.00,0.00,0.00,0.67
2024-01-04 15:00:00,5.15,0.48,6.99,0.75,14.79,0.92,16.39,0.00,23.00,4.68,9.58,0.55,7.04,0.32,7.88,1.55,10.26,1.35,44.10,7.63,44.10,7.63,0.00,0.00,0.00,0.67
2024-01-04 15:30:00,5.16,0.35,7.06,0.80,14.76,0.89,12.92,0.00,22.10,4.25,9.61,0.48,7.07,0.35,7.66,1.50,10.26,1.35,43.23,6.84,43.23,6.84,0.00,0.00,0.00,0.67
2024-01-04 16:00:00,5.16,0.35,7.06,0.80,14.88,0.77,13.92,0.00,15.50,3.50,9.61,0.48,7.10,0.32,7.66,1.50,10.48,1.31,42.38,5.95,42.38,5.95,0.00,0.00,0.00,0.67
2024-01-04 16:30:00,1.18,0.35,1.94,0.80,14.98,0.64,13.16,0.00,18.67,2.26,9.61,0.48,7.10,0.32,7.66,1.50,10.48,1.31,14.65,0.11,14.65,0.11,0.00,0.00,0.00,0.67
2024-01-04 17:00:00,5.16,0.35,7.06,0.80,15.39,0.52,13.90,0.00,18.38,1.80,9.61,0.48,7.10,0.32,7.66,1.50,10.48,1.31,-0.57,-2.82,-0.57,-2.82,0.00,0.00,15.31,2.56
2024-01-04 17:30:00,-0.52,0.35,7.06,0.80,16.02,0.60,14.17,0.00,17.62,1.40,10.45,0.42,7.10,0.32,7.66,1.50,10.48,1.31,6.65,-2.57,6.65,-2.57,0.00,0.00,29.67,4.65
2024-01-04 18:00:00,-0.85,0.35,7.06,0.80,15.88,0.27,12.10,0.00,16.88,1.15,10.45,0.42,7.10,0.32,6.48,0.58,10.48,1.31,7.35,-2.88,7.35,-2.88,0.00,0.00,20.85,3.32
2024-01-04 18:30:00,-3.27,0.41,0.45,0.45,15.71,-0.40,12.71,0.00,16.63,1.11,10.18,0.31,6.67,0.22,5.79,0.27,9.85,0.75,5.83,-3.57,5.83,-3.57,0.00,0.00,18.26,2.90
2024-01-04 19:00:00,3.70,-0.23,5.60,0.24,15.04,-0.60,11.22,0.00,16.22,0.98,10.00,0.28,6.31,0.22,5.54,0.24,9.29,0.66,16.93,-2.59,16.93,-2.59,0.00,0.00,18.26,2.90
2024-01-04 19:30:00,4.06,-0.33,5.80,0.24,14.05,-0.87,10.85,0.00,15.87,1.05,10.00,0.28,6.25,0.00,5.39,0.24,9.26,0.61,34.71,0.48,34.71,0.48,0.00,0.00,9.99,2.90
2024-01-04 20:00:00,3.76,-0.33,5.62,0.21,13.62,-0.92,12.35,0.00,15.52,0.99,9.76,0.25,6.10,0.22,5.43,0.24,9.11,0.61,34.52,0.35,34.52,0.35,0.00,0.00,9.99,0.77
2024-01-04 20:30:00,3.58,-0.33,5.74,0.21,13.11,-1.04,10.62,0.00,15.27,0.91,9.32,0.23,5.79,0.00,5.17,0.24,8.81,0.54,33.32,-0.02,33.32,-0.02,0.00,0.00,0.00,0.67
2024-01-04 21:00:00,3.50,-0.31,5.63,0.24,12.51,-1.15,10.81,0.00,15.00,0.87,9.01,0.23,5.68,0.00,5.04,0.24,8.53,0.46,32.45,-0.26,32.45,-0.26,0.00,0.00,0.00,0.67
2024-01-04 21:30:00,3.39,-0.31,5.44,0.24,11.96,-1.15,10.69,0.00,14.79,0.87,8.52,0.23,5.62,0.00,4.94,0.24,8.19,0.40,31.42,-0.64,31.42,-0.64,0.00,0.00,0.00,0.67
2024-01-04 22:00:00,3.23,-0.31,5.14,0.12,11.44,-1.25,8.60,0.00,14.03,0.73,8.19,0.00,5.41,0.00,4.69,0.24,7.77,0.33,29.96,-1.04,29.96,-1.04,0.00,0.00,0.00,0.67
2024-01-04 22:30:00,2.91,-0.33,4.76,-0.22,10.94,-1.25,8.79,0.00,13.50,0.75,7.80,0.00,5.15,0.00,4.37,0.00,7.35,0.28,28.25,-1.59,28.25,-1.59,0.00,0.00,0.00,0.67
2024-01-04 23:00:00,2.86,-0.33,4.50,-0.26,10.08,-1.41,9.45,0.00,13.10,0.55,7.38,0.00,4.87,-0.22,4.07,-0.23,7.05,0.23,26.98,-1.92,26.98,-1.92,0.00,0.00,0.00,0.67
2024-01-04 23:30:00,2.73,-0.33,4.33,-0.26,9.56,-1.41,8.37,0.00,12.66,0.55,6.91,0.00,4.73,-0.22,3.87,-0.23,6.79,0.23,25.84,-2.10,25.84,-2.10,0.00,0.00,0.00,0.67
2024-01-05 00:00:00,2.59,-0.33,4.17,-0.24,9.11,-1.38,7.56,0.00,12.38,0.52,6.65,0.00,4.50,-0.22,3.74,-0.23,6.56,0.26,24.90,-2.22,24.90,-2.22,0.00,0.00,0.00,0.67
2024-01-05 00:30:00,2.52,-0.31,3.93,-0.24,8.59,-1.42,6.69,0.00,12.22,0.34,6.41,0.00,4.31,-0.22,3.65,-0.23,6.72,0.26,24.24,-2.38,24.24,-2.38,0.00,0.00,0.00,0.67
2024-01-05 01:00:00,2.46,-0.34,3.67,-0.24,8.19,-1.42,8.29,0.00,12.50,0.40,6.43,-0.22,4.25,-0.27,3.74,-0.23,6.83,0.26,24.32,-2.35,24.32,-2.35,0.00,0.00,0.00,0.67
2024-01-05 01:30:00,2.37,-0.37,3.47,-0.28,8.27,-1.34,6.86,0.00,12.25,0.30,6.34,0.00,4.15,-0.27,3.66,-0.23,6.71,0.23,23.72,-2.61,23.72,-2.61,0.00,0.00,0.00,0.67
2024-01-05 02:00:00,2.36,-0.35,3.35,-0.28,8.04,-1.34,6.42,0.00,11.82,0.04,6.18,0.00,4.06,-0.27,3.54,-0.23,6.48,0.23,22.98,-2.78,22.98,-2.78,0.00,0.00,0.00,0.67
2024-01-05 02:30:00,2.27,-0.35,3.30,-0.28,7.71,-1.41,8.33,0.00,11.88,0.39,5.90,-0.22,4.04,-0.27,3.50,-0.23,6.02,0.23,22.38,-2.82,22.38,-2.82,0.00,0.00,0.00,0.67
2024-01-05 03:00:00,2.30,-0.35,3.19,-0.30,7.41,-1.41,7.89,0.00,11.88,0.39,5.99,0.00,4.01,-0.27,3.47,-0.23,6.22,0.28,22.44,-2.77,22.44,-2.77,0.00,0.00,0.00,0.67
2024-01-05 03:30:00,2.38,-0.35,3.19,-0.27,7.33,-1.41,7.60,0.00,7.24,0.50,5.89,0.00,3.96,-0.27,3.44,-0.23,6.06,0.22,22.42,-2.68,22.42,-2.68,0.00,0.00,0.00,0.67
2024-01-05 04:00:00,2.28,-0.35,3.27,-0.23,7.25,-1.39,7.80,0.00,11.90,0.45,5.84,0.00,3.87,-0.27,3.44,-0.23,5.92,0.22,22.12,-2.70,22.12,-2.70,0.00,0.00,0.00,0.67
2024-01-05 04:30:00,2.28,-0.35,3.34,-0.23,7.18,-1.39,7.36,0.00,11.63,0.30,5.84,0.00,3.87,-0.30,3.40,-0.23,5.68,0.22,21.82,-2.85,21.82,-2.85,0.00,0.00,0.00,0.67
2024-01-05 05:00:00,2.28,-0.35,3.25,-0.26,7.11,-1.44,6.65,0.00,11.88,0.35,6.00,0.00,3.81,-0.34,3.48,-0.27,5.87,0.25,22.12,-2.76,22.12,-2.76,0.00,0.00,0.00,0.67
2024-01-05 05:30:00,2.32,-0.33,3.35,-0.26,7.16,-1.44,9.78,0.00,13.68,1.13,6.11,0.22,3.96,-0.30,3.62,-0.27,6.08,0.30,23.61,-2.04,23.61,-2.04,0.00,0.00,0.00,0.67
2024-01-05 06:00:00,2.53,-0.30,3.58,-0.29,7.51,-1.44,10.00,0.00,14.45,1.42,6.26,0.00,4.10,-0.30,4.01,-0.23,6.49,0.42,24.92,-1.49,24.92,-1.49,0.00,0.00,0.00,0.67
2024-01-05 06:30:00,2.81,-0.25,3.80,-0.23,7.81,-1.37,9.76,0.00,17.77,2.34,6.86,0.22,4.41,-0.25,4.70,0.30,6.91,0.49,28.42,0.31,28.42,0.31,0.00,0.00,0.00,0.67
2024-01-05 07:00:00,3.16,-0.25,4.17,0.30,8.95,-0.95,14.27,0.00,19.40,3.03,7.39,0.22,4.87,-0.22,5.23,0.55,7.19,0.60,30.92,1.68,30.92,1.68,0.00,0.00,0.00,0.67
2024-01-05 07:30:00,3.47,0.17,4.55,0.47,9.67,-0.74,14.83,0.00,20.90,3.75,7.79,0.29,5.40,0.00,5.87,0.88,7.19,0.60,34.11,3.46,34.11,3.46,0.00,0.00,0.00,0.67
2024-01-05 08:00:00,3.68,0.31,4.93,0.50,11.52,0.16,13.36,0.00,21.83,4.04,7.97,0.29,5.81,0.22,6.35,0.97,8.19,0.89,36.08,4.39,36.08,4.39,0.00,0.00,0.00,0.67
2024-01-05 08:30:00,3.68,0.31,4.93,0.50,12.66,0.50,13.69,0.00,21.71,4.10,8.36,0.36,5.81,0.22,6.77,1.07,8.19,0.89,37.38,4.97,37.38,4.97,0.00,0.00,0.00,0.67
2024-01-05 09:00:00,4.01,0.37,5.12,0.50,13.24,0.63,11.24,0.00,23.26,4.75,8.36,0.36,6.26,0.22,6.77,1.07,8.57,0.97,39.03,5.89,39.03,5.89,0.00,0.00,0.00,0.67
2024-01-05 09:30:00,4.34,0.49,4.82,0.46,13.42,0.59,13.23,0.00,24.72,4.75,8.78,0.47,6.51,0.22,7.00,1.10,8.99,1.13,40.46,6.71,40.46,6.71,0.00,0.00,0.00,0.67
2024-01-05 10:00:00,4.98,0.57,4.88,0.83,13.19,0.77,16.07,0.00,24.30,4.71,9.01,0.50,6.82,0.22,7.65,1.36,9.81,1.23,40.66,6.78,40.66,6.78,0.00,0.00,0.00,0.67
2024-01-05 10:30:00,4.98,0.57,4.88,0.83,12.91,0.82,16.03,0.00,23.99,4.01,9.01,0.46,6.82,0.22,7.65,1.36,9.81,1.23,40.36,6.16,40.36,6.16,0.00,0.00,0.00,0.67
2024-01-05 11:00:00,5.00,0.50,5.03,0.76,12.76,0.82,14.54,0.00,24.58,4.81,9.16,0.54,6.89,0.22,7.44,1.30,9.90,1.23,41.00,6.89,41.00,6.89,0.00,0.00,0.00,0.67
2024-01-05 11:30:00,5.19,0.45,5.24,0.91,12.95,0.80,14.71,0.00,24.20,4.90,9.40,0.51,7.03,0.25,7.44,1.32,10.16,1.45,41.22,6.90,41.22,6.90,0.00,0.00,0.00,0.67
2024-01-05 12:00:00,5.19,0.45,5.24,0.91,13.05,0.83,17.13,0.00,23.96,4.75,9.40,0.51,7.03,0.25,7.44,1.32,10.16,1.45,40.99,6.87,40.99,6.87,0.00,0.00,0.00,0.67
2024-01-05 12:30:00,4.61,0.49,5.35,0.85,12.97,0.78,13.96,0.00,23.56,4.22,9.54,0.53,6.95,0.25,7.26,1.22,10.18,1.41,41.71,6.82,41.71,6.82,0.00,0.00,0.00,0.67
2024-01-05 13:00:00,5.21,0.45,5.22,0.76,13.22,0.70,13.40,0.00,22.57,3.85,9.54,0.47,6.95,0.23,6.90,0.95,10.46,1.34,41.23,6.01,41.23,6.01,0.00,0.00,0.00,0.67
2024-01-05 13:30:00,5.02,0.31,5.02,0.73,13.22,0.66,16.92,0.00,21.33,3.11,9.71,0.47,6.95,0.25,6.76,0.76,10.20,1.19,40.44,5.19,40.44,5.19,0.00,0.00,0.00,0.67
2024-01-05 14:00:00,5.14,0.39,5.02,0.53,12.64,0.62,16.26,0.00,22.39,3.28,9.28,0.43,6.95,0.26,6.49,0.71,10.17,1.28,39.95,5.09,39.95,5.09,0.00,0.00,0.00,0.67
2024-01-05 14:30:00,5.04,0.37,5.04,0.49,11.78,0.39,16.49,0.00,21.38,3.19,9.12,0.37,6.86,0.25,6.49,0.91,10.08,1.28,39.00,4.64,39.00,4.64,0.00,0.00,0.00,0.67
2024-01-05 15:00:00,4.88,0.35,6.09,0.45,11.84,0.37,16.94,0.00,19.91,3.19,9.21,0.33,6.86,0.25,6.49,0.95,10.08,1.28,39.04,4.42,39.04,4.42,0.00,0.00,0.00,0.67
2024-01-05 15:30:00,4.92,0.29,6.96,0.45,11.63,0.34,7.20,0.00,18.74,2.85,9.32,0.33,6.90,0.23,6.59,0.93,9.71,1.02,39.42,4.02,39.42,4.02,0.00,0.00,0.00,0.67
2024-01-05 16:00:00,5.00,0.27,6.98,0.43,12.66,0.22,11.54,0.00,18.31,2.40,9.54,0.33,6.90,0.23,6.71,0.90,9.79,0.90,40.16,3.65,40.16,3.65,0.00,0.00,0.00,0.67
2024-01-05 16:30:00,4.89,0.14,6.85,0.38,14.12,-0.47,12.90,0.00,17.57,1.88,9.48,0.29,6.66,0.00,6.69,0.85,9.64,0.83,24.97,0.25,24.97,0.25,0.00,0.00,0.00,0.67
2024-01-05 17:00:00,4.99,-0.02,6.78,0.38,14.28,-0.53,13.73,0.00,17.12,1.57,9.95,0.31,6.72,0.00,6.64,0.61,9.64,0.81,19.81,-0.83,19.81,-0.83,0.00,0.00,14.83,2.53
